IM code,Series Code,Series Name,Country Code,Country Name,2011,2012
net,XHH6_IDI,Percentage of households with Internet ,JPN,Japan,85.98919255,85.99
net,XHH6_IDI,Percentage of households with Internet ,GBJ,Jersey,,
net,XHH6_IDI,Percentage of households with Internet ,JOR,Jordan,35.4,43.59800111
net,XHH6_IDI,Percentage of households with Internet ,KAZ,Kazakhstan,49.4,52.6
net,XHH6_IDI,Percentage of households with Internet ,KEN,Kenya,8.77,11.5
net,XHH6_IDI,Percentage of households with Internet ,KIR,Kiribati,,
net,XHH6_IDI,Percentage of households with Internet ,KOR,Korea (Rep. of),97.2,97.4
net,XHH6_IDI,Percentage of households with Internet ,KWT,Kuwait,57.7,65.15
net,XHH6_IDI,Percentage of households with Internet ,KGZ,Kyrgyzstan,5,6.324329269
net,XHH6_IDI,Percentage of households with Internet ,LAO,Lao P.D.R.,4.21999979,5.069571546
net,XHH6_IDI,Percentage of households with Internet ,LVA,Latvia,63.64,69
net,XHH6_IDI,Percentage of households with Internet ,LBN,Lebanon,61.8,63.97888232
net,XHH6_IDI,Percentage of households with Internet ,LSO,Lesotho,3.1,3.704009634
net,XHH6_IDI,Percentage of households with Internet ,LBR,Liberia,1.25,1.548338857
net,XHH6_IDI,Percentage of households with Internet ,LBY,Libya,11.43299961,13.66593959
net,XHH6_IDI,Percentage of households with Internet ,LIE,Liechtenstein,,
net,XHH6_IDI,Percentage of households with Internet ,LTU,Lithuania,61.81,62
net,XHH6_IDI,Percentage of households with Internet ,LUX,Luxembourg,90.62,93
net,XHH6_IDI,Percentage of households with Internet ,MAC,"Macao, China",80.5,81.0006698
net,XHH6_IDI,Percentage of households with Internet ,MDG,Madagascar,2,2.699710693
net,XHH6_IDI,Percentage of households with Internet ,MWI,Malawi,5.539,5.546
net,XHH6_IDI,Percentage of households with Internet ,MYS,Malaysia,61.4,64.7
net,XHH6_IDI,Percentage of households with Internet ,MDV,Maldives,28.89999962,34.30186598
net,XHH6_IDI,Percentage of households with Internet ,MLI,Mali,2.000003873,2.5
net,XHH6_IDI,Percentage of households with Internet ,MLT,Malta,75.29,77
net,XHH6_IDI,Percentage of households with Internet ,MHL,Marshall Islands,,
net,XHH6_IDI,Percentage of households with Internet ,MRT,Mauritania,2.5,3.39947868
net,XHH6_IDI,Percentage of households with Internet ,MUS,Mauritius,36.36000061,42
net,XHH6_IDI,Percentage of households with Internet ,MEX,Mexico,23.26568,25.96884565
net,XHH6_IDI,Percentage of households with Internet ,FSM,Micronesia (Fed. States of),,
net,XHH6_IDI,Percentage of households with Internet ,MDA,Moldova,38,42
net,XHH6_IDI,Percentage of households with Internet ,MCO,Monaco,68.9776001,70.89464675
net,XHH6_IDI,Percentage of households with Internet ,MNG,Mongolia,9.2,14
net,XHH6_IDI,Percentage of households with Internet ,MNE,Montenegro,51.4,54.99189226
net,XHH6_IDI,Percentage of households with Internet ,MAR,Morocco,35.3,38.9
net,XHH6_IDI,Percentage of households with Internet ,MOZ,Mozambique,3.5,4.65
net,XHH6_IDI,Percentage of households with Internet ,MMR,Myanmar,1.4,1.79
net,XHH6_IDI,Percentage of households with Internet ,NAM,Namibia,9.986000061,12.97
net,XHH6_IDI,Percentage of households with Internet ,NRU,Nauru,28,
net,XHH6_IDI,Percentage of households with Internet ,NPL,Nepal,3.332769716,4.1
net,XHH6_IDI,Percentage of households with Internet ,NLD,Netherlands,93.64,94
net,XHH6_IDI,Percentage of households with Internet ,ANT,Netherlands Antilles,,
net,XHH6_IDI,Percentage of households with Internet ,NCL,New Caledonia,18.45917892,20.33990399
net,XHH6_IDI,Percentage of households with Internet ,NZL,New Zealand,83.31442261,87.4
net,XHH6_IDI,Percentage of households with Internet ,NIC,Nicaragua,5.6,7.4
net,XHH6_IDI,Percentage of households with Internet ,NER,Niger,1,1.4
net,XHH6_IDI,Percentage of households with Internet ,NGA,Nigeria,7.5,9.1
net,XHH6_IDI,Percentage of households with Internet ,MNP,Northern Marianas Islands,,
net,XHH6_IDI,Percentage of households with Internet ,NOR,Norway,92.24,93
net,XHH6_IDI,Percentage of households with Internet ,OMN,Oman,38.9,41.89344662
net,XHH6_IDI,Percentage of households with Internet ,PAK,Pakistan,7,8.302688858
net,XHH6_IDI,Percentage of households with Internet ,PLW,Palau,,
net,XHH6_IDI,Percentage of households with Internet ,WBG,Palestinian Authority,30.4,33.41500352
net,XHH6_IDI,Percentage of households with Internet ,PAN,Panama,20.73,31.55
net,XHH6_IDI,Percentage of households with Internet ,PNG,Papua New Guinea,2.5,2.7
net,XHH6_IDI,Percentage of households with Internet ,PRY,Paraguay,19.3,22.8
net,XHH6_IDI,Percentage of households with Internet ,PER,Peru,16.4,20.2
net,XHH6_IDI,Percentage of households with Internet ,PHL,Philippines,15,18.9
net,XHH6_IDI,Percentage of households with Internet ,POL,Poland,66.64,70
net,XHH6_IDI,Percentage of households with Internet ,PRT,Portugal,57.97,61
net,XHH6_IDI,Percentage of households with Internet ,PRI,Puerto Rico,55.1,60.7215327
net,XHH6_IDI,Percentage of households with Internet ,QAT,Qatar,86.22,88.05678483
net,XHH6_IDI,Percentage of households with Internet ,ROM,Romania,47.44,54
net,XHH6_IDI,Percentage of households with Internet ,RUS,Russia,46,51.23486683
net,XHH6_IDI,Percentage of households with Internet ,RWA,Rwanda,2,2.41
net,XHH6_IDI,Percentage of households with Internet ,KNA,Saint Kitts and Nevis,,
net,XHH6_IDI,Percentage of households with Internet ,LCA,Saint Lucia,29.2,32.18241233
net,XHH6_IDI,Percentage of households with Internet ,WSM,Samoa,,
net,XHH6_IDI,Percentage of households with Internet ,SMR,San Marino,,
net,XHH6_IDI,Percentage of households with Internet ,STP,Sao Tome and Principe,,
net,XHH6_IDI,Percentage of households with Internet ,SAU,Saudi Arabia,60.53837204,66.6
net,XHH6_IDI,Percentage of households with Internet ,SEN,Senegal,5,5.8
net,XHH6_IDI,Percentage of households with Internet ,SRB,Serbia,43.90999985,47.95367418
net,XHH6_IDI,Percentage of households with Internet ,SYC,Seychelles,34,41.92
net,XHH6_IDI,Percentage of households with Internet ,SLE,Sierra Leone,,
net,XHH6_IDI,Percentage of households with Internet ,SGP,Singapore,85,87.7
net,XHH6_IDI,Percentage of households with Internet ,SVK,Slovak Republic,70.78,76.6001893
net,XHH6_IDI,Percentage of households with Internet ,SVN,Slovenia,72.6,74
net,XHH6_IDI,Percentage of households with Internet ,SLB,Solomon Islands,3.5,4.2
net,XHH6_IDI,Percentage of households with Internet ,SOM,Somalia,,
net,XHH6_IDI,Percentage of households with Internet ,ZAF,South Africa,23.2,25.5
net,XHH6_IDI,Percentage of households with Internet ,SSD,South Sudan,,
net,XHH6_IDI,Percentage of households with Internet ,ESP,Spain,63.88,68
net,XHH6_IDI,Percentage of households with Internet ,LKA,Sri Lanka,8.083000183,10.28
net,XHH6_IDI,Percentage of households with Internet ,VCT,St. Vincent and the Grenadines,45,49.7
net,XHH6_IDI,Percentage of households with Internet ,SDN,Sudan,21,29.3
net,XHH6_IDI,Percentage of households with Internet ,SUR,Suriname,17.46,20.22
net,XHH6_IDI,Percentage of households with Internet ,SWZ,Swaziland,9.5,11.4
net,XHH6_IDI,Percentage of households with Internet ,SWE,Sweden,90.64,92
net,XHH6_IDI,Percentage of households with Internet ,CHE,Switzerland,87,90
net,XHH6_IDI,Percentage of households with Internet ,SYR,Syria,36,38
net,XHH6_IDI,Percentage of households with Internet ,MKD,T.F.Y.R. Macedonia,51.63899994,56.79274336
net,XHH6_IDI,Percentage of households with Internet ,TWN,"Taiwan, China",69.64620209,72.23
net,XHH6_IDI,Percentage of households with Internet ,TJK,Tajikistan,3,3.64
net,XHH6_IDI,Percentage of households with Internet ,TZA,Tanzania,4.5,5.1
net,XHH6_IDI,Percentage of households with Internet ,THA,Thailand,13.4,18.4
net,XHH6_IDI,Percentage of households with Internet ,TLS,Timor-Leste,,
net,XHH6_IDI,Percentage of households with Internet ,TGO,Togo,1.434114469,
net,XHH6_IDI,Percentage of households with Internet ,TON,Tonga,10.6,12
net,XHH6_IDI,Percentage of households with Internet ,TTO,Trinidad and Tobago,35,39.9895985
net,XHH6_IDI,Percentage of households with Internet ,TUN,Tunisia,16,20.6
net,XHH6_IDI,Percentage of households with Internet ,TUR,Turkey,42.94,47.1976221
net,XHH6_IDI,Percentage of households with Internet ,TKM,Turkmenistan,6,6.74
net,XHH6_IDI,Percentage of households with Internet ,TUV,Tuvalu,18,19.69930928
net,XHH6_IDI,Percentage of households with Internet ,UGA,Uganda,3.2,4.2
net,XHH6_IDI,Percentage of households with Internet ,UKR,Ukraine,29.27193115,36.5
net,XHH6_IDI,Percentage of households with Internet ,ARE,United Arab Emirates,67,72
net,XHH6_IDI,Percentage of households with Internet ,GBR,United Kingdom,83,88.61117327
net,XHH6_IDI,Percentage of households with Internet ,USA,United States,71.69979036,75
net,XHH6_IDI,Percentage of households with Internet ,URY,Uruguay,43.8,48.4
net,XHH6_IDI,Percentage of households with Internet ,UZB,Uzbekistan,7.8,9.55
net,XHH6_IDI,Percentage of households with Internet ,VUT,Vanuatu,,
net,XHH6_IDI,Percentage of households with Internet ,VEN,Venezuela,16,20.2
net,XHH6_IDI,Percentage of households with Internet ,VNM,Viet Nam,13.98989391,15.6
net,XHH6_IDI,Percentage of households with Internet ,VIR,Virgin Islands (U.S.),,
net,XHH6_IDI,Percentage of households with Internet ,YEM,Yemen,4,4.693572307
net,XHH6_IDI,Percentage of households with Internet ,ZMB,Zambia,2.406704187,2.799550809
net,XHH6_IDI,Percentage of households with Internet ,ZWE,Zimbabwe,4.8,4.855835897
inet,I99H,Percentage of individuals using the Internet ,AFG,Afghanistan,5,5.454545455
inet,I99H,Percentage of individuals using the Internet ,ALB,Albania,49,54.65595904
inet,I99H,Percentage of individuals using the Internet ,DZA,Algeria,14,15.22802676
inet,I99H,Percentage of individuals using the Internet ,ASM,American Samoa,,
inet,I99H,Percentage of individuals using the Internet ,AND,Andorra,81,86.43442462
inet,I99H,Percentage of individuals using the Internet ,AGO,Angola,14.776,16.93721011
inet,I99H,Percentage of individuals using the Internet ,ATG,Antigua and Barbuda,82,83.78716745
inet,I99H,Percentage of individuals using the Internet ,ARG,Argentina,51,55.8
inet,I99H,Percentage of individuals using the Internet ,ARM,Armenia,32,39.16079157
inet,I99H,Percentage of individuals using the Internet ,ABW,Aruba,69,74
inet,I99H,Percentage of individuals using the Internet ,AUS,Australia,79.5,82.3495485
inet,I99H,Percentage of individuals using the Internet ,AUT,Austria,79.8,81
inet,I99H,Percentage of individuals using the Internet ,AZE,Azerbaijan,50,54.2
inet,I99H,Percentage of individuals using the Internet ,BHS,Bahamas,65,71.74820281
inet,I99H,Percentage of individuals using the Internet ,BHR,Bahrain,77,88
inet,I99H,Percentage of individuals using the Internet ,BGD,Bangladesh,5,6.3
inet,I99H,Percentage of individuals using the Internet ,BRB,Barbados,71.7657,73.32981369
inet,I99H,Percentage of individuals using the Internet ,BLR,Belarus,39.6,46.90600584
inet,I99H,Percentage of individuals using the Internet ,BEL,Belgium,78,82
inet,I99H,Percentage of individuals using the Internet ,BLZ,Belize,18.7,25
inet,I99H,Percentage of individuals using the Internet ,BEN,Benin,3.5,3.797704741
inet,I99H,Percentage of individuals using the Internet ,BMU,Bermuda,88.336,91.29930452
inet,I99H,Percentage of individuals using the Internet ,BTN,Bhutan,21,25.43434891
inet,I99H,Percentage of individuals using the Internet ,BOL,Bolivia,30,34.18843423
inet,I99H,Percentage of individuals using the Internet ,BIH,Bosnia and Herzegovina,60,65.35609448
inet,I99H,Percentage of individuals using the Internet ,BWA,Botswana,8,11.5
inet,I99H,Percentage of individuals using the Internet ,BRA,Brazil,45,49.84799936
inet,I99H,Percentage of individuals using the Internet ,BRN,Brunei Darussalam,56,60.27306504
inet,I99H,Percentage of individuals using the Internet ,BGR,Bulgaria,51,55.14809787
inet,I99H,Percentage of individuals using the Internet ,BFA,Burkina Faso,3,3.725034916
inet,I99H,Percentage of individuals using the Internet ,BDI,Burundi,1.11,1.219999945
inet,I99H,Percentage of individuals using the Internet ,KHM,Cambodia,3.1,4.939861765
inet,I99H,Percentage of individuals using the Internet ,CMR,Cameroon,5,5.69898724
inet,I99H,Percentage of individuals using the Internet ,CAN,Canada,83,86.7658644
inet,I99H,Percentage of individuals using the Internet ,CPV,Cape Verde,32,34.7434142
inet,I99H,Percentage of individuals using the Internet ,CYM,Cayman Islands,69.46594499,74.12653069
inet,I99H,Percentage of individuals using the Internet ,CAF,Central African Rep.,2.2,3
inet,I99H,Percentage of individuals using the Internet ,TCD,Chad,1.9,2.1
inet,I99H,Percentage of individuals using the Internet ,CHL,Chile,52.25,61.41815456
inet,I99H,Percentage of individuals using the Internet ,CHN,China,38.3,42.30011749
inet,I99H,Percentage of individuals using the Internet ,COL,Colombia,40.4,48.9843188
inet,I99H,Percentage of individuals using the Internet ,COM,Comoros,5.5,5.975296308
inet,I99H,Percentage of individuals using the Internet ,COG,Congo,5.6,6.106695024
inet,I99H,Percentage of individuals using the Internet ,ZAR,Congo (Democratic Republic of the),1.2,1.679961015
inet,I99H,Percentage of individuals using the Internet ,CRI,Costa Rica,42.12,47.50091452
inet,I99H,Percentage of individuals using the Internet ,CIV,Cote d'Ivoire,2.2,2.37895803
inet,I99H,Percentage of individuals using the Internet ,HRV,Croatia,59.64,63
inet,I99H,Percentage of individuals using the Internet ,CUB,Cuba,23.23,25.64170387
inet,I99H,Percentage of individuals using the Internet ,CYP,Cyprus,57.68,61
inet,I99H,Percentage of individuals using the Internet ,CZE,Czech Republic,72.97,75
inet,I99H,Percentage of individuals using the Internet ,PRK,Dem. People's Rep. of Korea,,
inet,I99H,Percentage of individuals using the Internet ,DNK,Denmark,90,93
inet,I99H,Percentage of individuals using the Internet ,DJI,Djibouti,7,8.267232892
inet,I99H,Percentage of individuals using the Internet ,DMA,Dominica,51.3135,55.17701416
inet,I99H,Percentage of individuals using the Internet ,DOM,Dominican Rep.,38.58189741,45
inet,I99H,Percentage of individuals using the Internet ,ECU,Ecuador,31.4,35.13450622
inet,I99H,Percentage of individuals using the Internet ,EGY,Egypt,39.83,44.07
inet,I99H,Percentage of individuals using the Internet ,SLV,El Salvador,18.9,25.5
inet,I99H,Percentage of individuals using the Internet ,GNQ,Equatorial Guinea,11.5,13.94318219
inet,I99H,Percentage of individuals using the Internet ,ERI,Eritrea,0.7,0.8
inet,I99H,Percentage of individuals using the Internet ,EST,Estonia,76.5,79
inet,I99H,Percentage of individuals using the Internet ,ETH,Ethiopia,1.1,1.482810139
inet,I99H,Percentage of individuals using the Internet ,FRO,Faroe Islands,80.7321728,85.33518924
inet,I99H,Percentage of individuals using the Internet ,FJI,Fiji,28,33.74235675
inet,I99H,Percentage of individuals using the Internet ,FIN,Finland,89.37,91
inet,I99H,Percentage of individuals using the Internet ,FRA,France,79.58,83
inet,I99H,Percentage of individuals using the Internet ,GUF,French Guiana,,
inet,I99H,Percentage of individuals using the Internet ,PYF,French Polynesia,49,52.87663059
inet,I99H,Percentage of individuals using the Internet ,GAB,Gabon,8,8.616714489
inet,I99H,Percentage of individuals using the Internet ,GMB,Gambia,10.8703,12.44922872
inet,I99H,Percentage of individuals using the Internet ,GEO,Georgia,36.56,45.50309801
inet,I99H,Percentage of individuals using the Internet ,DEU,Germany,83,84
inet,I99H,Percentage of individuals using the Internet ,GHA,Ghana,14.11,17.10767832
inet,I99H,Percentage of individuals using the Internet ,GIB,Gibraltar,65,65.017
inet,I99H,Percentage of individuals using the Internet ,GRC,Greece,53,56
inet,I99H,Percentage of individuals using the Internet ,GRL,Greenland,64,64.8960101
inet,I99H,Percentage of individuals using the Internet ,GRD,Grenada,38.13,42.09025566
inet,I99H,Percentage of individuals using the Internet ,GUM,Guam,57.7,61.53415931
inet,I99H,Percentage of individuals using the Internet ,GTM,Guatemala,12.3,16
inet,I99H,Percentage of individuals using the Internet ,AAA,Guernsey,83.632,
inet,I99H,Percentage of individuals using the Internet ,GIN,Guinea,1.3,1.490144366
inet,I99H,Percentage of individuals using the Internet ,GNB,Guinea-Bissau,2.672,2.893990621
inet,I99H,Percentage of individuals using the Internet ,GUY,Guyana,32,34.30804622
inet,I99H,Percentage of individuals using the Internet ,HTI,Haiti,9.5,10.87029603
inet,I99H,Percentage of individuals using the Internet ,HND,Honduras,15.9,18.11987014
inet,I99H,Percentage of individuals using the Internet ,HKG,"Hong Kong, China",72.2,72.8
inet,I99H,Percentage of individuals using the Internet ,HUN,Hungary,70,72
inet,I99H,Percentage of individuals using the Internet ,ISL,Iceland,95.02,96
inet,I99H,Percentage of individuals using the Internet ,IND,India,10.07,12.58006091
inet,I99H,Percentage of individuals using the Internet ,IDN,Indonesia,12.28,15.36
inet,I99H,Percentage of individuals using the Internet ,IRN,Iran (Islamic Rep. of),21,25.99763603
inet,I99H,Percentage of individuals using the Internet ,IRQ,Iraq,5,7.1
inet,I99H,Percentage of individuals using the Internet ,IRL,Ireland,76.82,79
inet,I99H,Percentage of individuals using the Internet ,ISR,Israel,68.9,73.3650161
inet,I99H,Percentage of individuals using the Internet ,ITA,Italy,56.8,58
inet,I99H,Percentage of individuals using the Internet ,JAM,Jamaica,37.49,46.5
inet,I99H,Percentage of individuals using the Internet ,JPN,Japan,79.05452093,79.05
inet,I99H,Percentage of individuals using the Internet ,GBJ,Jersey,36,41.03
inet,I99H,Percentage of individuals using the Internet ,JOR,Jordan,34.9,41
inet,I99H,Percentage of individuals using the Internet ,KAZ,Kazakhstan,50.6,53.31566912
inet,I99H,Percentage of individuals using the Internet ,KEN,Kenya,28,32.09541711
inet,I99H,Percentage of individuals using the Internet ,KIR,Kiribati,10,10.74679768
inet,I99H,Percentage of individuals using the Internet ,KOR,Korea (Rep. of),83.8,84.1
inet,I99H,Percentage of individuals using the Internet ,KWT,Kuwait,74.2,79.17820132
inet,I99H,Percentage of individuals using the Internet ,KGZ,Kyrgyzstan,20,21.72350899
inet,I99H,Percentage of individuals using the Internet ,LAO,Lao P.D.R.,9,10.74767619
inet,I99H,Percentage of individuals using the Internet ,LVA,Latvia,71.68,74
inet,I99H,Percentage of individuals using the Internet ,LBN,Lebanon,52,61.24978572
inet,I99H,Percentage of individuals using the Internet ,LSO,Lesotho,4.2248,4.58961763
inet,I99H,Percentage of individuals using the Internet ,LBR,Liberia,3,3.7941
inet,I99H,Percentage of individuals using the Internet ,LBY,Libya,14,19.8637
inet,I99H,Percentage of individuals using the Internet ,LIE,Liechtenstein,85,89.4077
inet,I99H,Percentage of individuals using the Internet ,LTU,Lithuania,65.05,68
inet,I99H,Percentage of individuals using the Internet ,LUX,Luxembourg,90.89,92
inet,I99H,Percentage of individuals using the Internet ,MAC,"Macao, China",60.2,64.2727
inet,I99H,Percentage of individuals using the Internet ,MDG,Madagascar,1.9,2.0549
inet,I99H,Percentage of individuals using the Internet ,MWI,Malawi,3.33,4.3506
inet,I99H,Percentage of individuals using the Internet ,MYS,Malaysia,61,65.8
inet,I99H,Percentage of individuals using the Internet ,MDV,Maldives,34,38.9301
inet,I99H,Percentage of individuals using the Internet ,MLI,Mali,2,2.1689
inet,I99H,Percentage of individuals using the Internet ,MLT,Malta,69.22,70
inet,I99H,Percentage of individuals using the Internet ,MHL,Marshall Islands,8.06,10
inet,I99H,Percentage of individuals using the Internet ,MRT,Mauritania,4.5,5.3691
inet,I99H,Percentage of individuals using the Internet ,MUS,Mauritius,34.95,41.3946
inet,I99H,Percentage of individuals using the Internet ,MEX,Mexico,34.96,38.42
inet,I99H,Percentage of individuals using the Internet ,FSM,Micronesia (Fed. States of),22.8,25.974423
inet,I99H,Percentage of individuals using the Internet ,MDA,Moldova,38,43.37
inet,I99H,Percentage of individuals using the Internet ,MCO,Monaco,80.3,87
inet,I99H,Percentage of individuals using the Internet ,MNG,Mongolia,12.5,16.4
inet,I99H,Percentage of individuals using the Internet ,MNE,Montenegro,40,56.83878255
inet,I99H,Percentage of individuals using the Internet ,MAR,Morocco,53,55
inet,I99H,Percentage of individuals using the Internet ,MOZ,Mozambique,4.3,4.8491
inet,I99H,Percentage of individuals using the Internet ,MMR,Myanmar,0.98,1.0691
inet,I99H,Percentage of individuals using the Internet ,NAM,Namibia,12,12.9414
inet,I99H,Percentage of individuals using the Internet ,NRU,Nauru,54,
inet,I99H,Percentage of individuals using the Internet ,NPL,Nepal,9,11.1493
inet,I99H,Percentage of individuals using the Internet ,NLD,Netherlands,92.3,93
inet,I99H,Percentage of individuals using the Internet ,ANT,Netherlands Antilles,,
inet,I99H,Percentage of individuals using the Internet ,NCL,New Caledonia,50,58
inet,I99H,Percentage of individuals using the Internet ,NZL,New Zealand,86,89.5109
inet,I99H,Percentage of individuals using the Internet ,NIC,Nicaragua,10.6,13.5
inet,I99H,Percentage of individuals using the Internet ,NER,Niger,1.3,1.4077
inet,I99H,Percentage of individuals using the Internet ,NGA,Nigeria,28.43,32.8763
inet,I99H,Percentage of individuals using the Internet ,MNP,Northern Marianas Islands,,
inet,I99H,Percentage of individuals using the Internet ,NOR,Norway,93.97,95
inet,I99H,Percentage of individuals using the Internet ,OMN,Oman,48,60
inet,I99H,Percentage of individuals using the Internet ,PAK,Pakistan,9,9.9637
inet,I99H,Percentage of individuals using the Internet ,PLW,Palau,,
inet,I99H,Percentage of individuals using the Internet ,WBG,Palestinian Authority,41.08,
inet,I99H,Percentage of individuals using the Internet ,PAN,Panama,42.7,45.1999
inet,I99H,Percentage of individuals using the Internet ,PNG,Papua New Guinea,2,2.301956866
inet,I99H,Percentage of individuals using the Internet ,PRY,Paraguay,23.9,27.0758
inet,I99H,Percentage of individuals using the Internet ,PER,Peru,36,38.2
inet,I99H,Percentage of individuals using the Internet ,PHL,Philippines,29,36.2351
inet,I99H,Percentage of individuals using the Internet ,POL,Poland,64.88,65
inet,I99H,Percentage of individuals using the Internet ,PRT,Portugal,57.76,64
inet,I99H,Percentage of individuals using the Internet ,PRI,Puerto Rico,48,51.4114
inet,I99H,Percentage of individuals using the Internet ,QAT,Qatar,86.2,88.10436688
inet,I99H,Percentage of individuals using the Internet ,ROM,Romania,44.02,50
inet,I99H,Percentage of individuals using the Internet ,RUS,Russia,49,53.2748
inet,I99H,Percentage of individuals using the Internet ,RWA,Rwanda,7,8.023854277
inet,I99H,Percentage of individuals using the Internet ,KNA,Saint Kitts and Nevis,77.6,79.34889896
inet,I99H,Percentage of individuals using the Internet ,LCA,Saint Lucia,45,48.6281
inet,I99H,Percentage of individuals using the Internet ,WSM,Samoa,11,12.92249
inet,I99H,Percentage of individuals using the Internet ,SMR,San Marino,49.6,50.8826
inet,I99H,Percentage of individuals using the Internet ,STP,Sao Tome and Principe,20.1612,21.5724
inet,I99H,Percentage of individuals using the Internet ,SAU,Saudi Arabia,47.5,54
inet,I99H,Percentage of individuals using the Internet ,SEN,Senegal,17.5,19.2036
inet,I99H,Percentage of individuals using the Internet ,SRB,Serbia,42.2,48.1
inet,I99H,Percentage of individuals using the Internet ,SYC,Seychelles,43.16400446,47.076
inet,I99H,Percentage of individuals using the Internet ,SLE,Sierra Leone,0.9,1.3
inet,I99H,Percentage of individuals using the Internet ,SGP,Singapore,71,74.1818
inet,I99H,Percentage of individuals using the Internet ,SVK,Slovak Republic,74.44,80
inet,I99H,Percentage of individuals using the Internet ,SVN,Slovenia,69,70
inet,I99H,Percentage of individuals using the Internet ,SLB,Solomon Islands,6,6.9974
inet,I99H,Percentage of individuals using the Internet ,SOM,Somalia,1.25,1.3767
inet,I99H,Percentage of individuals using the Internet ,ZAF,South Africa,33.97,41
inet,I99H,Percentage of individuals using the Internet ,SSD,South Sudan,,
inet,I99H,Percentage of individuals using the Internet ,ESP,Spain,67.6,72
inet,I99H,Percentage of individuals using the Internet ,LKA,Sri Lanka,15,18.2854
inet,I99H,Percentage of individuals using the Internet ,VCT,St. Vincent and the Grenadines,43.01,47.52
inet,I99H,Percentage of individuals using the Internet ,SDN,Sudan,19,21
inet,I99H,Percentage of individuals using the Internet ,SUR,Suriname,32,34.6812
inet,I99H,Percentage of individuals using the Internet ,SWZ,Swaziland,18.13,20.78178258
inet,I99H,Percentage of individuals using the Internet ,SWE,Sweden,94,94
inet,I99H,Percentage of individuals using the Internet ,CHE,Switzerland,85.2,85.2
inet,I99H,Percentage of individuals using the Internet ,SYR,Syria,22.5,24.3001
inet,I99H,Percentage of individuals using the Internet ,MKD,T.F.Y.R. Macedonia,56.7,63.1477
inet,I99H,Percentage of individuals using the Internet ,TWN,"Taiwan, China",72,75.9908
inet,I99H,Percentage of individuals using the Internet ,TJK,Tajikistan,13.03,14.51
inet,I99H,Percentage of individuals using the Internet ,TZA,Tanzania,12,13.0803
inet,I99H,Percentage of individuals using the Internet ,THA,Thailand,23.7,26.5
inet,I99H,Percentage of individuals using the Internet ,TLS,Timor-Leste,0.9,0.9147
inet,I99H,Percentage of individuals using the Internet ,TGO,Togo,3.5,4
inet,I99H,Percentage of individuals using the Internet ,TON,Tonga,25,34.8609
inet,I99H,Percentage of individuals using the Internet ,TTO,Trinidad and Tobago,55.2,59.5162
inet,I99H,Percentage of individuals using the Internet ,TUN,Tunisia,39.1,41.4416
inet,I99H,Percentage of individuals using the Internet ,TUR,Turkey,43.07,45.13
inet,I99H,Percentage of individuals using the Internet ,TKM,Turkmenistan,5,7.1958
inet,I99H,Percentage of individuals using the Internet ,TUV,Tuvalu,30,35
inet,I99H,Percentage of individuals using the Internet ,UGA,Uganda,13.01354333,14.6896
inet,I99H,Percentage of individuals using the Internet ,UKR,Ukraine,28.70826284,33.7
inet,I99H,Percentage of individuals using the Internet ,ARE,United Arab Emirates,78,85
inet,I99H,Percentage of individuals using the Internet ,GBR,United Kingdom,86.84,87.0162
inet,I99H,Percentage of individuals using the Internet ,USA,United States,77.863021,81.0252
inet,I99H,Percentage of individuals using the Internet ,URY,Uruguay,51.4,55.1146
inet,I99H,Percentage of individuals using the Internet ,UZB,Uzbekistan,30.2,36.5213
inet,I99H,Percentage of individuals using the Internet ,VUT,Vanuatu,9.2,10.598
inet,I99H,Percentage of individuals using the Internet ,VEN,Venezuela,40.22,44.0456
inet,I99H,Percentage of individuals using the Internet ,VNM,Viet Nam,35.07,39.49
inet,I99H,Percentage of individuals using the Internet ,VIR,Virgin Islands (U.S.),35.6,40.5479
inet,I99H,Percentage of individuals using the Internet ,YEM,Yemen,14.905,17.4465
inet,I99H,Percentage of individuals using the Internet ,ZMB,Zambia,11.5,13.4682
inet,I99H,Percentage of individuals using the Internet ,ZWE,Zimbabwe,15.7,17.0908
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AFG,Afghanistan,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ALB,Albania,3.985618106,4.957592444
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,DZA,Algeria,2.779306937,3.045291997
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ASM,American Samoa,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AND,Andorra,29.89961121,30.96505862
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AGO,Angola,0.127431183,0.155238555
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ATG,Antigua and Barbuda,6.695531848,5.634736493
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ARG,Argentina,10.35342439,10.88405974
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ARM,Armenia,4.982427144,6.638335759
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,ABW,Aruba,,
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AUS,Australia,23.94083058,25.05815342
wisr,I992,Fixed (wired)-broadband subscriptions per 100 inhabitants ,AUT,Austria,24.60352372,25.23456459
